#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2024 01 10 12 00 288  8.2 10.3 99.00 99.00 99.00 999 9999.0   6.7 999.0 999.0 99.0 99.00
2024 01 10 13 00 301  9.7 11.6 99.00 99.00 99.00 999 9999.0   6.2 999.0 999.0 99.0 99.00
2024 01 10 14 00 321 11.8 14.1 99.00 99.00 99.00 999 9999.0   5.6 999.0 999.0 99.0 99.00
2024 01 10 15 00 302  9.4 11.4 99.00 99.00 99.00 999 9999.0   8.2 999.0 999.0 99.0 99.00
2024 01 10 16 00 309 14.3 16.3 99.00 99.00 99.00 999 9999.0   6.8 999.0 999.0 99.0 99.00
2024 01 10 17 00 292  3.3  3.9 99.00 99.00 99.00 999 9999.0   7.0 999.0 999.0 99.0 99.00
2024 01 10 18 00 249  4.0  5.0 99.00 99.00 99.00 999 9999.0   6.7 999.0 999.0 99.0 99.00
2024 01 10 19 00 254  8.3  9.7 99.00 99.00 99.00 999 9999.0   6.0 999.0 999.0 99.0 99.00
2024 01 10 20 00 271  8.6  9.9 99.00 99.00 99.00 999 9999.0   7.8 999.0 999.0 99.0 99.00
2024 01 10 21 00 243  4.0  5.1 99.00 99.00 99.00 999 9999.0   5.4 999.0 999.0 99.0 99.00
2024 01 10 22 00 147  2.4  3.1 99.00 99.00 99.00 999 9999.0   5.7 999.0 999.0 99.0 99.00
2024 01 10 23 00 329  7.1  8.2 99.00 99.00 99.00 999 9999.0   6.7 999.0 999.0 99.0 99.00
2024 01 11 00 00 293  1.5  2.4 99.00 99.00 99.00 999 9999.0   7.0 999.0 999.0 99.0 99.00
2024 01 11 01 00 232  4.1  4.7 99.00 99.00 99.00 999 9999.0   6.9 999.0 999.0 99.0 99.00
2024 01 11 02 00   7  8.6 11.6 99.00 99.00 99.00 999 9999.0   5.7 999.0 999.0 99.0 99.00
2024 01 11 03 00 148  3.4  4.0 99.00 99.00 99.00 999 9999.0   5.2 999.0 999.0 99.0 99.00
2024 01 11 04 00 125  2.9  3.7 99.00 99.00 99.00 999 9999.0   4.6 999.0 999.0 99.0 99.00
2024 01 11 05 00 163  2.9  3.4 99.00 99.00 99.00 999 9999.0   4.6 999.0 999.0 99.0 99.00
2024 01 11 06 00  91  3.1  3.8 99.00 99.00 99.00 999 9999.0   4.4 999.0 999.0 99.0 99.00
2024 01 11 07 00 204  3.2  6.9 99.00 99.00 99.00 999 9999.0   5.4 999.0 999.0 99.0 99.00
2024 01 11 08 00 336 10.7 12.1 99.00 99.00 99.00 999 9999.0   8.8 999.0 999.0 99.0 99.00
2024 01 11 09 00 308  6.9  7.7 99.00 99.00 99.00 999 9999.0   9.0 999.0 999.0 99.0 99.00
2024 01 11 10 00 286  7.0  8.1 99.00 99.00 99.00 999 9999.0   9.2 999.0 999.0 99.0 99.00
2024 01 11 11 00 288  7.4  9.1 99.00 99.00 99.00 999 9999.0   9.0 999.0 999.0 99.0 99.00
2024 01 11 12 00 327 11.9 13.7 99.00 99.00 99.00 999 9999.0   7.8 999.0 999.0 99.0 99.00
2024 01 11 13 00 297  9.3 11.3 99.00 99.00 99.00 999 9999.0   8.6 999.0 999.0 99.0 99.00
2024 01 11 14 00 296 11.3 13.2 99.00 99.00 99.00 999 9999.0   8.5 999.0 999.0 99.0 99.00
2024 01 11 15 00 299 10.1 11.0 99.00 99.00 99.00 999 9999.0   8.6 999.0 999.0 99.0 99.00
2024 01 11 16 00 292  5.7  6.6 99.00 99.00 99.00 999 9999.0   8.1 999.0 999.0 99.0 99.00
2024 01 11 17 00 282  7.6 10.1 99.00 99.00 99.00 999 9999.0   8.6 999.0 999.0 99.0 99.00
2024 01 11 18 00 286  7.0  8.8 99.00 99.00 99.00 999 9999.0   8.5 999.0 999.0 99.0 99.00
2024 01 11 19 00 271  9.2 10.1 99.00 99.00 99.00 999 9999.0   8.8 999.0 999.0 99.0 99.00
2024 01 11 20 00 275  9.9 10.9 99.00 99.00 99.00 999 9999.0   9.0 999.0 999.0 99.0 99.00
2024 01 11 21 00 273 10.3 12.0 99.00 99.00 99.00 999 9999.0   9.2 999.0 999.0 99.0 99.00
2024 01 11 22 00 270 11.1 13.3 99.00 99.00 99.00 999 9999.0   8.9 999.0 999.0 99.0 99.00
2024 01 11 23 00 285  8.0 10.3 99.00 99.00 99.00 999 9999.0   7.9 999.0 999.0 99.0 99.00
2024 01 12 00 00 269  7.6  9.4 99.00 99.00 99.00 999 9999.0   7.8 999.0 999.0 99.0 99.00
2024 01 12 01 00 268  9.2 10.6 99.00 99.00 99.00 999 9999.0   8.0 999.0 999.0 99.0 99.00
2024 01 12 02 00 271  8.4 10.1 99.00 99.00 99.00 999 9999.0   7.5 999.0 999.0 99.0 99.00
2024 01 12 03 00 293 11.0 12.9 99.00 99.00 99.00 999 9999.0   8.3 999.0 999.0 99.0 99.00
2024 01 12 04 00 268  9.8 11.6 99.00 99.00 99.00 999 9999.0   8.7 999.0 999.0 99.0 99.00
2024 01 12 05 00 269 10.2 12.0 99.00 99.00 99.00 999 9999.0   7.4 999.0 999.0 99.0 99.00
2024 01 12 06 00 271 10.3 12.2 99.00 99.00 99.00 999 9999.0   8.6 999.0 999.0 99.0 99.00
2024 01 12 07 00 286  7.7  9.3 99.00 99.00 99.00 999 9999.0   7.8 999.0 999.0 99.0 99.00
2024 01 12 08 00 293 10.6 12.7 99.00 99.00 99.00 999 9999.0   8.4 999.0 999.0 99.0 99.00
2024 01 12 09 00 297  7.3  8.9 99.00 99.00 99.00 999 9999.0   7.5 999.0 999.0 99.0 99.00
2024 01 12 10 00 277  8.0 10.1 99.00 99.00 99.00 999 9999.0   7.9 999.0 999.0 99.0 99.00
2024 01 12 11 00 276  8.2  9.5 99.00 99.00 99.00 999 9999.0   8.1 999.0 999.0 99.0 99.00
2024 01 12 12 00 279  8.5  9.7 99.00 99.00 99.00 999 9999.0   7.7 999.0 999.0 99.0 99.00
2024 01 12 13 00 298  6.5  7.8 99.00 99.00 99.00 999 9999.0   7.5 999.0 999.0 99.0 99.00
2024 01 12 14 00 264  5.9  7.3 99.00 99.00 99.00 999 9999.0   7.7 999.0 999.0 99.0 99.00
2024 01 12 15 00 319  6.6  7.4 99.00 99.00 99.00 999 9999.0   7.1 999.0 999.0 99.0 99.00
2024 01 12 16 00 309  5.5  6.4 99.00 99.00 99.00 999 9999.0   6.7 999.0 999.0 99.0 99.00
2024 01 12 17 00 318  3.7  4.3 99.00 99.00 99.00 999 9999.0   7.3 999.0 999.0 99.0 99.00
2024 01 12 18 00 309  4.2  5.1 99.00 99.00 99.00 999 9999.0   6.7 999.0 999.0 99.0 99.00
2024 01 12 19 00 337  5.3  6.2 99.00 99.00 99.00 999 9999.0   6.4 999.0 999.0 99.0 99.00
2024 01 12 20 00 346  4.8  5.7 99.00 99.00 99.00 999 9999.0   6.7 999.0 999.0 99.0 99.00
2024 01 12 21 00 334  4.6  5.0 99.00 99.00 99.00 999 9999.0   6.8 999.0 999.0 99.0 99.00
2024 01 12 22 00 354  5.0  5.9 99.00 99.00 99.00 999 9999.0   6.8 999.0 999.0 99.0 99.00
2024 01 12 23 00  26  3.0  3.7 99.00 99.00 99.00 999 9999.0   6.2 999.0 999.0 99.0 99.00
2024 01 13 00 00  43  2.4  2.8 99.00 99.00 99.00 999 9999.0   5.9 999.0 999.0 99.0 99.00
2024 01 13 01 00  76  3.2  4.3 99.00 99.00 99.00 999 9999.0   5.4 999.0 999.0 99.0 99.00
2024 01 13 02 00  73  2.5  3.2 99.00 99.00 99.00 999 9999.0   5.2 999.0 999.0 99.0 99.00
2024 01 13 03 00  84  3.5  4.6 99.00 99.00 99.00 999 9999.0   5.2 999.0 999.0 99.0 99.00
2024 01 13 04 00  86  3.6  4.5 99.00 99.00 99.00 999 9999.0   5.3 999.0 999.0 99.0 99.00
2024 01 13 05 00  86  4.8  6.7 99.00 99.00 99.00 999 9999.0   5.4 999.0 999.0 99.0 99.00
2024 01 13 06 00  75  6.0  8.0 99.00 99.00 99.00 999 9999.0   4.3 999.0 999.0 99.0 99.00
2024 01 13 07 00  79  6.9  8.0 99.00 99.00 99.00 999 9999.0   3.5 999.0 999.0 99.0 99.00
2024 01 13 08 00  77  8.7 10.7 99.00 99.00 99.00 999 9999.0   3.1 999.0 999.0 99.0 99.00
2024 01 13 09 00  81  6.8  9.2 99.00 99.00 99.00 999 9999.0   2.9 999.0 999.0 99.0 99.00
2024 01 13 10 00  79  7.4 10.5 99.00 99.00 99.00 999 9999.0   2.4 999.0 999.0 99.0 99.00
2024 01 13 11 00  76  9.1 11.3 99.00 99.00 99.00 999 9999.0   1.5 999.0 999.0 99.0 99.00
2024 01 13 12 00  83  7.4  9.3 99.00 99.00 99.00 999 9999.0   0.9 999.0 999.0 99.0 99.00
2024 01 13 13 00  82 10.7 13.2 99.00 99.00 99.00 999 9999.0   0.5 999.0 999.0 99.0 99.00
2024 01 13 14 00  82  8.3 10.5 99.00 99.00 99.00 999 9999.0   0.1 999.0 999.0 99.0 99.00
2024 01 13 15 00  79  8.1 10.3 99.00 99.00 99.00 999 9999.0  -0.1 999.0 999.0 99.0 99.00
2024 01 13 16 00  88  3.8  5.1 99.00 99.00 99.00 999 9999.0  -0.4 999.0 999.0 99.0 99.00
2024 01 13 17 00  81  2.1  2.8 99.00 99.00 99.00 999 9999.0   0.0 999.0 999.0 99.0 99.00
2024 01 13 18 00  79  1.4  2.0 99.00 99.00 99.00 999 9999.0  -0.4 999.0 999.0 99.0 99.00
2024 01 13 19 00  76  1.4  1.9 99.00 99.00 99.00 999 9999.0  -0.4 999.0 999.0 99.0 99.00
2024 01 13 20 00  76  1.1  1.3 99.00 99.00 99.00 999 9999.0  -0.2 999.0 999.0 99.0 99.00
2024 01 13 21 00  72  1.1  1.4 99.00 99.00 99.00 999 9999.0   0.0 999.0 999.0 99.0 99.00
2024 01 13 22 00  73  0.8  1.1 99.00 99.00 99.00 999 9999.0   0.2 999.0 999.0 99.0 99.00
2024 01 13 23 00  86  0.6  0.8 99.00 99.00 99.00 999 9999.0   0.1 999.0 999.0 99.0 99.00
2024 01 14 00 00  75  0.9  1.1 99.00 99.00 99.00 999 9999.0   0.0 999.0 999.0 99.0 99.00
2024 01 14 01 00  72  0.9  1.1 99.00 99.00 99.00 999 9999.0  -0.7 999.0 999.0 99.0 99.00
2024 01 14 02 00  77  0.7  1.0 99.00 99.00 99.00 999 9999.0  -2.6 999.0 999.0 99.0 99.00
2024 01 14 03 00  86  0.8  1.0 99.00 99.00 99.00 999 9999.0  -3.3 999.0 999.0 99.0 99.00
2024 01 14 04 00  85  0.7  0.9 99.00 99.00 99.00 999 9999.0  -3.5 999.0 999.0 99.0 99.00
2024 01 14 05 00  84  0.6  0.7 99.00 99.00 99.00 999 9999.0  -2.8 999.0 999.0 99.0 99.00
2024 01 14 06 00  81  0.6  0.8 99.00 99.00 99.00 999 9999.0  -2.8 999.0 999.0 99.0 99.00
2024 01 14 07 00  68  0.5  0.7 99.00 99.00 99.00 999 9999.0  -3.3 999.0 999.0 99.0 99.00
2024 01 14 08 00  86  0.5  0.6 99.00 99.00 99.00 999 9999.0  -3.6 999.0 999.0 99.0 99.00
2024 01 14 09 00  66  0.5  0.7 99.00 99.00 99.00 999 9999.0  -3.7 999.0 999.0 99.0 99.00
2024 01 14 10 00  71  0.5  0.6 99.00 99.00 99.00 999 9999.0  -3.7 999.0 999.0 99.0 99.00
2024 01 14 11 00  75  0.5  0.6 99.00 99.00 99.00 999 9999.0  -3.7 999.0 999.0 99.0 99.00
2024 01 14 12 00  71  0.5  0.7 99.00 99.00 99.00 999 9999.0  -3.6 999.0 999.0 99.0 99.00
2024 01 14 13 00  64  0.5  0.6 99.00 99.00 99.00 999 9999.0  -3.8 999.0 999.0 99.0 99.00
2024 01 14 14 00  93  0.3  0.4 99.00 99.00 99.00 999 9999.0  -3.6 999.0 999.0 99.0 99.00
2024 01 14 15 00  91  0.3  0.4 99.00 99.00 99.00 999 9999.0  -3.6 999.0 999.0 99.0 99.00
2024 01 14 16 00  65  0.4  0.6 99.00 99.00 99.00 999 9999.0  -3.5 999.0 999.0 99.0 99.00
2024 01 14 17 00  71  0.4  0.6 99.00 99.00 99.00 999 9999.0  -3.3 999.0 999.0 99.0 99.00
2024 01 14 18 00  59  0.4  0.5 99.00 99.00 99.00 999 9999.0  -2.9 999.0 999.0 99.0 99.00
2024 01 14 19 00  68  0.5  0.6 99.00 99.00 99.00 999 9999.0  -2.4 999.0 999.0 99.0 99.00
2024 01 14 20 00  78  0.4  0.6 99.00 99.00 99.00 999 9999.0  -1.8 999.0 999.0 99.0 99.00
2024 01 14 21 00  74  0.4  0.5 99.00 99.00 99.00 999 9999.0  -0.7 999.0 999.0 99.0 99.00
2024 01 14 22 00  84  0.4  0.5 99.00 99.00 99.00 999 9999.0  -0.2 999.0 999.0 99.0 99.00
2024 01 14 23 00  81  0.3  0.4 99.00 99.00 99.00 999 9999.0  -0.3 999.0 999.0 99.0 99.00
2024 01 15 00 00  61  0.4  0.6 99.00 99.00 99.00 999 9999.0  -0.5 999.0 999.0 99.0 99.00
2024 01 15 01 00  59  0.4  0.5 99.00 99.00 99.00 999 9999.0  -0.7 999.0 999.0 99.0 99.00
2024 01 15 02 00  68  0.4  0.6 99.00 99.00 99.00 999 9999.0  -1.4 999.0 999.0 99.0 99.00
2024 01 15 03 00  69  0.4  0.5 99.00 99.00 99.00 999 9999.0  -1.7 999.0 999.0 99.0 99.00
2024 01 15 04 00  75  0.5  0.6 99.00 99.00 99.00 999 9999.0  -1.9 999.0 999.0 99.0 99.00
2024 01 15 05 00  77  0.6  0.7 99.00 99.00 99.00 999 9999.0  -2.1 999.0 999.0 99.0 99.00
2024 01 15 06 00  75  0.5  0.7 99.00 99.00 99.00 999 9999.0  -2.2 999.0 999.0 99.0 99.00
2024 01 15 07 00  77  0.5  0.6 99.00 99.00 99.00 999 9999.0  -2.1 999.0 999.0 99.0 99.00
2024 01 15 08 00  78  0.5  0.7 99.00 99.00 99.00 999 9999.0  -2.0 999.0 999.0 99.0 99.00
2024 01 15 09 00  72  0.6  0.7 99.00 99.00 99.00 999 9999.0  -1.9 999.0 999.0 99.0 99.00
2024 01 15 10 00  72  0.6  0.7 99.00 99.00 99.00 999 9999.0  -1.7 999.0 999.0 99.0 99.00
2024 01 15 11 00  74  0.4  0.8 99.00 99.00 99.00 999 9999.0  -1.5 999.0 999.0 99.0 99.00
2024 01 15 12 00  85  0.5  0.6 99.00 99.00 99.00 999 9999.0  -1.2 999.0 999.0 99.0 99.00
2024 01 15 13 00  76  0.6  0.9 99.00 99.00 99.00 999 9999.0  -1.1 999.0 999.0 99.0 99.00
2024 01 15 14 00  80  0.6  0.9 99.00 99.00 99.00 999 9999.0  -1.3 999.0 999.0 99.0 99.00
2024 01 15 15 00  82  0.7  0.9 99.00 99.00 99.00 999 9999.0  -2.1 999.0 999.0 99.0 99.00
2024 01 15 16 00  77  0.7  0.8 99.00 99.00 99.00 999 9999.0  -2.7 999.0 999.0 99.0 99.00
2024 01 15 17 00  86  0.8  1.2 99.00 99.00 99.00 999 9999.0  -2.6 999.0 999.0 99.0 99.00
2024 01 15 18 00  83  0.9  1.2 99.00 99.00 99.00 999 9999.0  -2.3 999.0 999.0 99.0 99.00
2024 01 15 19 00  77  0.7  0.9 99.00 99.00 99.00 999 9999.0  -1.9 999.0 999.0 99.0 99.00
2024 01 15 20 00  80  0.8  0.9 99.00 99.00 99.00 999 9999.0  -0.9 999.0 999.0 99.0 99.00
2024 01 15 21 00  82  0.8  1.0 99.00 99.00 99.00 999 9999.0  -0.2 999.0 999.0 99.0 99.00
2024 01 15 22 00  78  0.8  1.2 99.00 99.00 99.00 999 9999.0   0.3 999.0 999.0 99.0 99.00
2024 01 15 23 00  88  8.0 11.1 99.00 99.00 99.00 999 9999.0   0.6 999.0 999.0 99.0 99.00
2024 01 16 00 00  85  9.3 11.6 99.00 99.00 99.00 999 9999.0   0.4 999.0 999.0 99.0 99.00
2024 01 16 01 00  88  8.3 11.2 99.00 99.00 99.00 999 9999.0  -0.4 999.0 999.0 99.0 99.00
2024 01 16 02 00  92  6.6  9.2 99.00 99.00 99.00 999 9999.0  -0.9 999.0 999.0 99.0 99.00
2024 01 16 03 00  87  8.1 11.7 99.00 99.00 99.00 999 9999.0  -1.2 999.0 999.0 99.0 99.00
2024 01 16 04 00  89  8.4 10.1 99.00 99.00 99.00 999 9999.0  -1.4 999.0 999.0 99.0 99.00
2024 01 16 05 00  92  8.6 11.3 99.00 99.00 99.00 999 9999.0  -1.9 999.0 999.0 99.0 99.00
2024 01 16 06 00  88  8.5 11.0 99.00 99.00 99.00 999 9999.0  -2.1 999.0 999.0 99.0 99.00
2024 01 16 07 00  87  9.8 12.5 99.00 99.00 99.00 999 9999.0  -2.3 999.0 999.0 99.0 99.00
2024 01 16 08 00  91  7.6  9.7 99.00 99.00 99.00 999 9999.0  -2.6 999.0 999.0 99.0 99.00
2024 01 16 09 00  89  8.4 11.1 99.00 99.00 99.00 999 9999.0  -2.6 999.0 999.0 99.0 99.00
2024 01 16 10 00  81  8.6 10.0 99.00 99.00 99.00 999 9999.0  -2.7 999.0 999.0 99.0 99.00
2024 01 16 11 00  89  8.3 10.6 99.00 99.00 99.00 999 9999.0  -2.6 999.0 999.0 99.0 99.00
2024 01 16 12 00  85  7.5 10.3 99.00 99.00 99.00 999 9999.0  -2.6 999.0 999.0 99.0 99.00
2024 01 16 13 00  88 10.2 12.5 99.00 99.00 99.00 999 9999.0  -2.8 999.0 999.0 99.0 99.00
2024 01 16 14 00  88  7.8 11.0 99.00 99.00 99.00 999 9999.0  -2.9 999.0 999.0 99.0 99.00
2024 01 16 15 00  85  8.4 11.4 99.00 99.00 99.00 999 9999.0  -3.0 999.0 999.0 99.0 99.00
2024 01 16 16 00  82  8.8 11.0 99.00 99.00 99.00 999 9999.0  -3.0 999.0 999.0 99.0 99.00
2024 01 16 17 00  85  7.9 11.1 99.00 99.00 99.00 999 9999.0  -2.7 999.0 999.0 99.0 99.00
2024 01 16 18 00  81  7.0  8.6 99.00 99.00 99.00 999 9999.0  -1.7 999.0 999.0 99.0 99.00
2024 01 16 19 00  86  8.6 10.9 99.00 99.00 99.00 999 9999.0  -0.5 999.0 999.0 99.0 99.00
2024 01 16 20 00  83  7.7  9.5 99.00 99.00 99.00 999 9999.0   0.2 999.0 999.0 99.0 99.00
2024 01 16 21 00  78  8.3 11.7 99.00 99.00 99.00 999 9999.0   0.7 999.0 999.0 99.0 99.00
2024 01 16 22 00  78  9.2 10.6 99.00 99.00 99.00 999 9999.0   0.8 999.0 999.0 99.0 99.00
2024 01 16 23 00  84  6.3  9.4 99.00 99.00 99.00 999 9999.0   1.3 999.0 999.0 99.0 99.00
2024 01 17 00 00  85  6.5  7.8 99.00 99.00 99.00 999 9999.0   1.9 999.0 999.0 99.0 99.00
2024 01 17 01 00  87  5.9  7.8 99.00 99.00 99.00 999 9999.0   2.2 999.0 999.0 99.0 99.00
2024 01 17 02 00  92  5.6  7.1 99.00 99.00 99.00 999 9999.0   2.9 999.0 999.0 99.0 99.00
2024 01 17 03 00  86  4.8  6.7 99.00 99.00 99.00 999 9999.0   3.0 999.0 999.0 99.0 99.00
2024 01 17 04 00 124  4.3  6.6 99.00 99.00 99.00 999 9999.0   5.6 999.0 999.0 99.0 99.00
2024 01 17 05 00 170  8.9 11.9 99.00 99.00 99.00 999 9999.0  10.2 999.0 999.0 99.0 99.00
2024 01 17 06 00 188 13.2 15.2 99.00 99.00 99.00 999 9999.0  10.7 999.0 999.0 99.0 99.00
2024 01 17 07 00 182 11.4 14.7 99.00 99.00 99.00 999 9999.0  10.6 999.0 999.0 99.0 99.00
2024 01 17 08 00 175 15.6 20.4 99.00 99.00 99.00 999 9999.0  10.1 999.0 999.0 99.0 99.00
2024 01 17 09 00 176 11.8 15.0 99.00 99.00 99.00 999 9999.0   9.9 999.0 999.0 99.0 99.00
2024 01 17 10 00 185 14.7 17.9 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2024 01 17 11 00 202 13.3 15.7 99.00 99.00 99.00 999 9999.0  11.0 999.0 999.0 99.0 99.00
2024 01 17 12 00 203 11.6 13.5 99.00 99.00 99.00 999 9999.0  11.0 999.0 999.0 99.0 99.00
2024 01 17 13 00 205 11.0 12.8 99.00 99.00 99.00 999 9999.0  11.0 999.0 999.0 99.0 99.00
2024 01 17 14 00 205  9.6 11.2 99.00 99.00 99.00 999 9999.0  10.9 999.0 999.0 99.0 99.00
2024 01 17 15 00 210  8.7  9.8 99.00 99.00 99.00 999 9999.0  10.6 999.0 999.0 99.0 99.00
2024 01 17 16 00 203 10.3 11.8 99.00 99.00 99.00 999 9999.0  10.6 999.0 999.0 99.0 99.00
2024 01 17 17 00 216 10.2 12.5 99.00 99.00 99.00 999 9999.0  10.8 999.0 999.0 99.0 99.00
2024 01 17 18 00 252 11.4 12.9 99.00 99.00 99.00 999 9999.0  10.2 999.0 999.0 99.0 99.00
2024 01 17 19 00 264  9.6 11.1 99.00 99.00 99.00 999 9999.0  10.1 999.0 999.0 99.0 99.00
2024 01 17 20 00 274  7.7  8.6 99.00 99.00 99.00 999 9999.0  10.2 999.0 999.0 99.0 99.00
2024 01 17 21 00 262  7.3  8.2 99.00 99.00 99.00 999 9999.0   9.9 999.0 999.0 99.0 99.00
2024 01 17 22 00 256  7.5  9.0 99.00 99.00 99.00 999 9999.0   9.6 999.0 999.0 99.0 99.00
2024 01 17 23 00 275  5.4  6.4 99.00 99.00 99.00 999 9999.0   9.7 999.0 999.0 99.0 99.00
2024 01 18 00 00 309  2.9  3.2 99.00 99.00 99.00 999 9999.0   9.5 999.0 999.0 99.0 99.00
2024 01 18 01 00 293  2.1  2.7 99.00 99.00 99.00 999 9999.0   9.5 999.0 999.0 99.0 99.00
2024 01 18 02 00 247  4.4  5.4 99.00 99.00 99.00 999 9999.0   9.5 999.0 999.0 99.0 99.00
2024 01 18 03 00 239  4.7  6.0 99.00 99.00 99.00 999 9999.0   9.7 999.0 999.0 99.0 99.00
2024 01 18 04 00 241  6.4  7.9 99.00 99.00 99.00 999 9999.0  10.0 999.0 999.0 99.0 99.00
2024 01 18 05 00 226  9.3 10.9 99.00 99.00 99.00 999 9999.0  10.3 999.0 999.0 99.0 99.00
2024 01 18 06 00 211  7.0  8.6 99.00 99.00 99.00 999 9999.0  10.5 999.0 999.0 99.0 99.00
2024 01 18 07 00 224  7.8  8.9 99.00 99.00 99.00 999 9999.0  10.7 999.0 999.0 99.0 99.00
2024 01 18 08 00 204  5.6  7.1 99.00 99.00 99.00 999 9999.0  11.0 999.0 999.0 99.0 99.00
2024 01 18 09 00 193  7.4  8.4 99.00 99.00 99.00 999 9999.0  10.7 999.0 999.0 99.0 99.00
2024 01 18 10 00 182  4.5  5.1 99.00 99.00 99.00 999 9999.0  10.8 999.0 999.0 99.0 99.00
2024 01 18 11 00 186 11.2 13.0 99.00 99.00 99.00 999 9999.0  11.0 999.0 999.0 99.0 99.00
2024 01 18 12 00 190  9.3 11.0 99.00 99.00 99.00 999 9999.0  11.1 999.0 999.0 99.0 99.00
2024 01 18 13 00 169  7.7  9.3 99.00 99.00 99.00 999 9999.0  11.1 999.0 999.0 99.0 99.00
2024 01 18 14 00  88  1.9  2.4 99.00 99.00 99.00 999 9999.0  10.9 999.0 999.0 99.0 99.00
2024 01 18 15 00  98  2.7  3.2 99.00 99.00 99.00 999 9999.0  10.3 999.0 999.0 99.0 99.00
2024 01 18 16 00  95  3.0  3.9 99.00 99.00 99.00 999 9999.0  10.0 999.0 999.0 99.0 99.00
2024 01 18 17 00  98  3.3  4.6 99.00 99.00 99.00 999 9999.0   9.8 999.0 999.0 99.0 99.00
2024 01 18 18 00  98  3.7  4.7 99.00 99.00 99.00 999 9999.0  10.2 999.0 999.0 99.0 99.00
2024 01 18 19 00  93  4.4  5.7 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2024 01 18 20 00  90  5.7  7.4 99.00 99.00 99.00 999 9999.0  10.5 999.0 999.0 99.0 99.00
2024 01 18 21 00  88  6.0  7.4 99.00 99.00 99.00 999 9999.0  10.6 999.0 999.0 99.0 99.00
2024 01 18 22 00  94  6.5  8.8 99.00 99.00 99.00 999 9999.0  10.7 999.0 999.0 99.0 99.00
2024 01 18 23 00  91  6.5  8.6 99.00 99.00 99.00 999 9999.0  10.8 999.0 999.0 99.0 99.00
2024 01 19 00 00  85  6.2  7.8 99.00 99.00 99.00 999 9999.0  10.7 999.0 999.0 99.0 99.00
2024 01 19 01 00  80  5.8  8.0 99.00 99.00 99.00 999 9999.0   9.8 999.0 999.0 99.0 99.00
2024 01 19 02 00  79  7.3  9.6 99.00 99.00 99.00 999 9999.0   9.3 999.0 999.0 99.0 99.00
2024 01 19 03 00  77  8.0 10.1 99.00 99.00 99.00 999 9999.0   8.0 999.0 999.0 99.0 99.00
2024 01 19 04 00  76  7.8 10.6 99.00 99.00 99.00 999 9999.0   7.9 999.0 999.0 99.0 99.00
2024 01 19 05 00  77  9.1 11.6 99.00 99.00 99.00 999 9999.0   7.5 999.0 999.0 99.0 99.00
2024 01 19 06 00  77  8.3 10.5 99.00 99.00 99.00 999 9999.0   7.1 999.0 999.0 99.0 99.00
2024 01 19 07 00  77  8.2 10.0 99.00 99.00 99.00 999 9999.0   7.0 999.0 999.0 99.0 99.00
2024 01 19 08 00  76  8.1 10.0 99.00 99.00 99.00 999 9999.0   6.8 999.0 999.0 99.0 99.00
2024 01 19 09 00  78  9.0 11.8 99.00 99.00 99.00 999 9999.0   6.8 999.0 999.0 99.0 99.00
2024 01 19 10 00  85  8.4 11.6 99.00 99.00 99.00 999 9999.0   6.9 999.0 999.0 99.0 99.00
2024 01 19 11 00  78  8.8 11.7 99.00 99.00 99.00 999 9999.0   6.5 999.0 999.0 99.0 99.00
2024 01 19 12 00  76  8.2 11.3 99.00 99.00 99.00 999 9999.0   6.2 999.0 999.0 99.0 99.00
2024 01 19 13 00  77  9.6 12.9 99.00 99.00 99.00 999 9999.0   6.2 999.0 999.0 99.0 99.00
2024 01 19 14 00  80  8.7 10.9 99.00 99.00 99.00 999 9999.0   6.2 999.0 999.0 99.0 99.00
2024 01 19 15 00  78  9.0 10.6 99.00 99.00 99.00 999 9999.0   6.1 999.0 999.0 99.0 99.00
2024 01 19 16 00  76  8.8 11.3 99.00 99.00 99.00 999 9999.0   5.7 999.0 999.0 99.0 99.00
2024 01 19 17 00  87  8.5 11.4 99.00 99.00 99.00 999 9999.0   6.0 999.0 999.0 99.0 99.00
2024 01 19 18 00  89  8.0 10.2 99.00 99.00 99.00 999 9999.0   6.3 999.0 999.0 99.0 99.00
2024 01 19 19 00  94  7.7 10.6 99.00 99.00 99.00 999 9999.0   7.0 999.0 999.0 99.0 99.00
2024 01 19 20 00  83  6.9  9.9 99.00 99.00 99.00 999 9999.0   7.2 999.0 999.0 99.0 99.00
2024 01 19 21 00  76  9.7 11.4 99.00 99.00 99.00 999 9999.0   7.3 999.0 999.0 99.0 99.00
2024 01 19 22 00  82  8.9 12.9 99.00 99.00 99.00 999 9999.0   8.8 999.0 999.0 99.0 99.00
2024 01 19 23 00  80  9.1 12.4 99.00 99.00 99.00 999 9999.0   9.0 999.0 999.0 99.0 99.00
2024 01 20 00 00  82  7.8  9.8 99.00 99.00 99.00 999 9999.0   9.2 999.0 999.0 99.0 99.00
2024 01 20 01 00  81  8.1 10.1 99.00 99.00 99.00 999 9999.0   8.4 999.0 999.0 99.0 99.00
